"season"	"county"	"locality"	"birds_seen"	"variety_seen"	"birder_count"	"avg_birds_seen"	"seen_rank"	"variety_rank"	"score"	"hot_spot_rank"	"latitude"	"longitude"
"823"	"Summer"	"gilliam"	"Phillipi Canyon"	300	35	8	37.5	9	9	82	8	45.6757999	-120.4921155
"824"	"Summer"	"gilliam"	"Port of Arlington"	1331	37	24	55.4583333333333	4	7.5	88.5	4	45.7229297	-120.2074885
"825"	"Summer"	"gilliam"	"Wehrli Canyon Lane"	377	37	10	37.7	8	7.5	84.5	6.5	45.1495016	-120.2160072
"826"	"Summer"	"gilliam"	"Willow Creek Wildlife Area"	8790	123	45	195.333333333333	2	1	97	1.5	45.7826593	-120.0048959
"827"	"Summer"	"grant"	"Bates SP"	1648	93	24	68.6666666666667	20	2	78	8	44.5911668	-118.5129656
"828"	"Summer"	"grant"	"Bull Prairie Lake"	629	57	7	89.8571428571429	11	13.5	75.5	9	44.974028	-119.6631718
"829"	"Summer"	"grant"	"Clyde Holiday SP"	7721	112	71	108.746478873239	8	1	91	2	44.4155744	-119.0886211
"830"	"Summer"	"grant"	"Cougar Creek (Ochocos National Forest)"	2507	57	1	2507	1	13.5	85.5	5	44.151143	-119.5793796
"831"	"Summer"	"grant"	"Davis Creek Park"	794	64	8	99.25	9	6	85	6	44.4231916	-118.9642991
"832"	"Summer"	"grant"	"Forest Conservation Area"	3660	90	9	406.666666666667	2	3	95	1	44.4573634	-118.6867458
"833"	"Summer"	"grant"	"Malheur NF--Skyline Trail"	636	48	4	159	3	22	75	10	44.2769181	-118.6990764
"834"	"Summer"	"grant"	"Monument Reserve (Thomas Cavender Reservoir)"	1058	64	8	132.25	4	6	90	3	44.8255575	-119.431813
"835"	"Summer"	"grant"	"Phipps Meadow"	471	63	4	117.75	5	8	87	4	44.5811102	-118.4344882
"836"	"Summer"	"grant"	"Poison Creek Reservoir"	1412	61	12	117.666666666667	6	11	83	7	44.0136974	-118.9142078
"837"	"Summer"	"harney"	"Burns Sewage Ponds (restricted access)"	32754	113	52	629.884615384615	5	17.5	77.5	4	43.5672909	-119.0676928
"838"	"Summer"	"harney"	"Chickahominy Reservoir"	42856	121	86	498.325581395349	7	13.5	79.5	3	43.5485481	-119.6205139
"839"	"Summer"	"harney"	"Malheur NWR (general)"	25080	191	54	464.444444444444	10	2	88	1	43.2053426	-118.9297485
"840"	"Summer"	"harney"	"Malheur NWR--Benson Pond"	57010	180	184	309.836956521739	25	3	72	6	42.9566738	-118.8657188
"841"	"Summer"	"harney"	"Malheur NWR--Boca Lake (restricted access)"	12548	85	4	3137	3	38	59	10	42.916835	-118.8507628
"842"	"Summer"	"harney"	"Malheur NWR--Central Patrol Rd."	12378	151	61	202.918032786885	32	6	62	8.5	43.2024856	-118.8875628
"843"	"Summer"	"harney"	"Malheur NWR--Central Patrol Rd.--Krumbo Reservoir Rd. to P Ranch"	32034	154	97	330.247422680412	22	5	73	5	42.8368515	-118.8856745
"844"	"Summer"	"harney"	"Malheur NWR--Headquarters"	189387	223	501	378.017964071856	17	1	82	2	43.2653681	-118.8433095
"845"	"Summer"	"harney"	"Malheur NWR--Knox Pond"	15915	132	48	331.5625	21	10	69	7	42.8900268	-118.8682079
"846"	"Summer"	"harney"	"Malheur NWR--Narrows"	36790	125	148	248.581081081081	27	11	62	8.5	43.2873151	-118.9591885
"847"	"Summer"	"hood river"	"Bonney Butte"	10500	97	55	190.909090909091	1	2	97	1.5	45.266666	-121.599998
"848"	"Summer"	"hood river"	"Cascade Locks--Easy Climb Trail"	852	68	9	94.6666666666667	9	13.5	77.5	7	45.6845271	-121.8532002
"849"	"Summer"	"hood river"	"Cascade Locks--Marine Park (island)"	5094	69	55	92.6181818181818	11	12	77	8	45.668031	-121.897456
"850"	"Summer"	"hood river"	"Elk Meadow"	1383	70	22	62.8636363636364	18	10.5	71.5	9	45.3453705	-121.6154961
"851"	"Summer"	"hood river"	"Government Cove"	3668	85	23	159.478260869565	3	4	93	3	45.686396	-121.8430996
"852"	"Summer"	"hood river"	"Hood River Spit"	3108	81	28	111	6	5	89	4	45.7141777	-121.5088555
"853"	"Summer"	"hood river"	"Hood River mouth"	28027	137	165	169.860606060606	2	1	97	1.5	45.7152892	-121.5063858
"854"	"Summer"	"hood river"	"Hood River--The Hook"	4912	86	52	94.4615384615385	10	3	87	5	45.717025	-121.525898
"855"	"Summer"	"hood river"	"Mt. Hood (Hood River Co.)"	1218	65	9	135.333333333333	4	16	80	6	45.37236	-121.6722107
"856"	"Summer"	"hood river"	"Mt. Hood--Timberline Trail #600--Mt. Hood Meadows Ski Area"	1757	74	30	58.5666666666667	21	8	71	10	45.3381499	-121.6644001
"857"	"Summer"	"jackson"	"Agate Lake"	29866	155	104	287.173076923077	11	3	86	3.5	42.4099597	-122.7708006
"858"	"Summer"	"jackson"	"Denman WMA--Ave. G and Ave. H ponds"	10825	135	53	204.245283018868	19	6	75	8	42.4395971	-122.8673269
"859"	"Summer"	"jackson"	"Denman WMA--Little Butte Creek Unit"	12570	116	33	380.909090909091	8	11.5	80.5	6	42.4512305	-122.8661935
"860"	"Summer"	"jackson"	"Emigrant Lake"	22649	156	79	286.696202531646	12	2	86	3.5	42.1433778	-122.6209306
"861"	"Summer"	"jackson"	"Emigrant Lake--South Shore"	45653	163	85	537.094117647059	4	1	95	1	42.1337652	-122.6129258
"862"	"Summer"	"jackson"	"Howard Prairie Lake"	3755	129	20	187.75	20	8	72	9	42.2325847	-122.4014282
"863"	"Summer"	"jackson"	"Hyatt Reservoir"	16362	136	64	255.65625	14	5	81	5	42.1868115	-122.4508667
"864"	"Summer"	"jackson"	"Lost Creek Lake--Medco A"	8838	117	29	304.758620689655	10	10	80	7	42.6738312	-122.6418829
"865"	"Summer"	"jackson"	"White City Lagoons (Kirtland Rd. Ponds)"	50684	140	130	389.876923076923	7	4	89	2	42.4336881	-122.9128075
"866"	"Summer"	"jackson"	"Willow Point Campground"	5345	116	25	213.8	18	11.5	70.5	10	42.2157473	-122.3994112
"867"	"Summer"	"jefferson"	"Brewer Reservoir"	2823	70	13	217.153846153846	5	16.5	78.5	7	44.5946459	-120.9280157
"868"	"Summer"	"jefferson"	"Camp Sherman"	5350	114	80	66.875	23	2	75	8	44.4599389	-121.6432683
"869"	"Summer"	"jefferson"	"Dark Lake"	2998	78	12	249.833333333333	3	10	87	4	44.405915	-121.755323
"870"	"Summer"	"jefferson"	"Haystack Lake Campground (east)"	6024	92	21	286.857142857143	2	6	92	2	44.495054	-121.142432
"871"	"Summer"	"jefferson"	"Haystack Reservoir"	13119	146	55	238.527272727273	4	1	95	1	44.4978522	-121.1505318
"872"	"Summer"	"jefferson"	"Little Willow Creek Reservoir"	2754	84	14	196.714285714286	6	8	86	5	44.6286855	-120.8700371
"873"	"Summer"	"jefferson"	"Pelton Regulating Dam Wildlife Overlook"	5939	94	44	134.977272727273	10	4.5	85.5	6	44.7224039	-121.2435661
"874"	"Summer"	"jefferson"	"Rimrock Springs WMA"	1295	94	25	51.8	31	4.5	64.5	10	44.4955258	-121.0514832
"875"	"Summer"	"jefferson"	"Trout Creek Campground (Jefferson Co.)"	983	71	9	109.222222222222	13	15	72	9	44.8160444	-121.0948706
"876"	"Summer"	"jefferson"	"Whiskey Springs"	17440	104	114	152.982456140351	9	3	88	3	44.470222	-121.573111
"877"	"Summer"	"josephine"	"Applegate River MAPS Station (historical--from 1997 to 2006)"	988	71	3	329.333333333333	4	11	85	5.5	42.2936594	-123.2351232
"878"	"Summer"	"josephine"	"Bigelow Lakes"	1110	84	11	100.909090909091	18	7.5	74.5	9.5	42.0886091	-123.3706309
"879"	"Summer"	"josephine"	"Lake Selmac"	25120	152	55	456.727272727273	2	1	97	1	42.2617532	-123.5779095
"880"	"Summer"	"josephine"	"Pacifica Garden"	2175	99	18	120.833333333333	17	3.5	79.5	7	42.2730987	-123.2603046
"881"	"Summer"	"josephine"	"Provolt Pond"	5278	90	17	310.470588235294	5	5	90	2	42.288276	-123.2303596
"882"	"Summer"	"josephine"	"Redwood Elementary School wetlands"	804	44	2	402	3	22.5	74.5	9.5	42.4271517	-123.3897474
"883"	"Summer"	"josephine"	"Riverside Park (Josephine Co.)"	4850	62	26	186.538461538462	9	13	78	8	42.428475	-123.328305
"884"	"Summer"	"josephine"	"Tussing Park/Reinhart Volunteer Park"	7997	89	28	285.607142857143	6	6	88	4	42.4285133	-123.3475668
"885"	"Summer"	"josephine"	"Whitehorse County Park"	5356	116	38	140.947368421053	13	2	85	5.5	42.4371911	-123.4596434
"886"	"Summer"	"josephine"	"Wildlife Images Rehabilitation and Education Center"	3616	99	14	258.285714285714	7	3.5	89.5	3	42.4903381	-123.474403
"887"	"Summer"	"klamath"	"Davis Lake"	45747	157	65	703.8	13	3	84	3	43.5882401	-121.8540215
"888"	"Summer"	"klamath"	"Eagle Ridge/Shoalwater Bay"	11310	148	34	332.647058823529	18	5	77	5.5	42.3970939	-121.9592285
"889"	"Summer"	"klamath"	"Henzel Park"	23660	134	33	716.969696969697	12	10.5	77.5	4	42.5296818	-121.9288981
"890"	"Summer"	"klamath"	"Klamath Wildlife Area--Miller Island Unit"	32118	146	89	360.876404494382	17	6	77	5.5	42.1551736	-121.8082073
"891"	"Summer"	"klamath"	"Lakeside Wenner Wetland (restricted access)"	15185	111	13	1168.07692307692	7	23	70	8.5	42.2866075	-121.817771
"892"	"Summer"	"klamath"	"Link River Trail"	24446	137	84	291.02380952381	21	8	71	7	42.2278182	-121.7991543
"893"	"Summer"	"klamath"	"Upper Klamath Lake--Rocky Point"	18729	162	115	162.860869565217	28	2	70	8.5	42.477	-122.08503
"894"	"Summer"	"klamath"	"Upper Klamath NWR (general)"	3893	125	16	243.3125	23	13	64	10	42.5237359	-122.0450592
"895"	"Summer"	"klamath"	"Wingwatchers Lake Ewauna Nature Trail"	72965	142	51	1430.6862745098	5	7	88	2	42.2158372	-121.788817
"896"	"Summer"	"klamath"	"Wood River Wetland"	163527	191	188	869.824468085106	10	1	89	1	42.5807466	-121.9327068
"897"	"Summer"	"lake"	"Christmas Valley (town)"	65590	150	22	2981.36363636364	3	4	93	2	43.2415347	-120.682394
"898"	"Summer"	"lake"	"Goose Lake State Recreation Area (Oregon)"	45834	179	161	284.683229813665	15	2	83	7	41.9941909	-120.3235781
"899"	"Summer"	"lake"	"Lake Abert"	679616	114	64	10619	2	7	91	3	42.613	-120.2269
"900"	"Summer"	"lake"	"Lake Abert--south end"	58320	73	29	2011.03448275862	4	28	68	10	42.5265592	-120.2451038
"901"	"Summer"	"lake"	"Lakeview Settling Ponds"	19794	115	44	449.863636363636	10	6	84	6	42.1812624	-120.3649235
"902"	"Summer"	"lake"	"Summer Lake"	11393	113	18	632.944444444444	7	8	85	4.5	42.825	-120.7456
"903"	"Summer"	"lake"	"Summer Lake Wildlife Area"	471798	209	237	1990.70886075949	5	1	94	1	42.950819	-120.7639503
"904"	"Summer"	"lake"	"Summer Lake Wildlife Area Headquarters"	15596	151	73	213.643835616438	20	3	77	8	42.9549463	-120.7868671
"905"	"Summer"	"lake"	"Summer Lake Wildlife Area--Bullgate Dike"	5820	89	13	447.692307692308	11	15	74	9	42.931446	-120.74207
"906"	"Summer"	"lake"	"Summer Lake Wildlife Area--East Link and Gull Island"	35134	107	18	1951.88888888889	6	9	85	4.5	42.955722	-120.714412
"907"	"Summer"	"lane"	"Creswell Sewage Ponds (restricted access)"	11493	121	3	3831	3	20	77	5	43.92343	-123.0364037
"908"	"Summer"	"lane"	"Dorena Reservoir--East Wildlife Area"	5953	120	7	850.428571428571	10	22	68	7	43.7542951	-122.8974116
"909"	"Summer"	"lane"	"Fern Ridge WMA (general)"	47512	148	28	1696.85714285714	5	7	88	3	44.0893	-123.2945
"910"	"Summer"	"lane"	"Fern Ridge WMA--Fisher Butte Unit north (dikes around Pond 4, 5, 6, and west edge of 3)"	206559	173	157	1315.66242038217	7	2	91	2	44.0667313	-123.263855
"911"	"Summer"	"lane"	"Fern Ridge WMA--Fisher Butte Unit south (dikes around Pond 1, 2, and east edge of 3)"	55534	153	86	645.744186046512	18	4	78	4	44.0561844	-123.2576752
"912"	"Summer"	"lane"	"Fern Ridge WMA--Perkins Peninsula"	83057	165	229	362.694323144105	41	3	56	10	44.0569986	-123.2899475
"913"	"Summer"	"lane"	"Fern Ridge WMA--Royal Ave. area (general)"	718842	211	517	1390.41005802708	6	1	93	1	44.0705825	-123.2574606
"914"	"Summer"	"lane"	"Fern Ridge WMA--Shore Lane Park"	16583	125	27	614.185185185185	21	17	62	8	44.0989507	-123.2714403
"915"	"Summer"	"lane"	"Oakview Ave neighborhood"	58274	108	3	19424.6666666667	1	28.5	70.5	6	44.06805	-123.233293
"916"	"Summer"	"lane"	"Row River Scenic Bike Route"	11483	99	5	2296.6	4	36	60	9	43.7905041	-123.0305643
"917"	"Summer"	"lincoln"	"Boiler Bay State Wayside"	248334	137	423	587.078014184397	12	6	82	5	44.8288173	-124.0658998
"918"	"Summer"	"lincoln"	"Lincoln City Sewage Treatment Plant (restricted access)"	19717	124	50	394.34	22	8	70	8	44.930364	-124.007842
"919"	"Summer"	"lincoln"	"Mark Hatfield Marine Science Center and Estuary Trail"	269602	174	550	490.185454545455	15	2	83	4	44.6231604	-124.0434766
"920"	"Summer"	"lincoln"	"Ona Beach SP"	110162	184	319	345.335423197492	24	1	75	7	44.5213563	-124.0740108
"921"	"Summer"	"lincoln"	"Salishan Spit"	10197	106	12	849.75	7	16	77	6	44.90648	-124.029544
"922"	"Summer"	"lincoln"	"Siletz Bay--Salishan Nature Trail"	99675	170	156	638.942307692308	11	3	86	2.5	44.8908168	-124.0253448
"923"	"Summer"	"lincoln"	"Siletz Bay--Viewpoint from SW Fleet Ave."	15357	98	21	731.285714285714	9	30.5	60.5	9	44.9135149	-124.0174895
"924"	"Summer"	"lincoln"	"Yaquina Bay"	6740	99	14	481.428571428571	16	28.5	55.5	10	44.6180325	-124.023757
"925"	"Summer"	"lincoln"	"Yaquina Head Outstanding Natural Area"	428455	143	324	1322.39197530864	4	5	91	1	44.6757053	-124.0724874
"926"	"Summer"	"lincoln"	"Yaquina Head Outstanding Natural Area--Lighthouse"	581969	116	420	1385.64047619048	3	11	86	2.5	44.6768624	-124.0788388
"927"	"Summer"	"linn"	"Belts Dr."	3620	82	22	164.545454545455	12	7	81	6	44.3027215	-123.0264473
"928"	"Summer"	"linn"	"Big Lake"	6065	130	51	118.921568627451	17	1	82	5	44.3762305	-121.8713379
"929"	"Summer"	"linn"	"Bird Haven (restricted access)"	591	58	5	118.2	18.5	13.5	68	7	44.785266	-122.742029
"930"	"Summer"	"linn"	"Brownsville Sewage Ponds (restricted/no access)"	874	46	4	218.5	10	23.5	66.5	8	44.3930703	-122.9994965
"931"	"Summer"	"linn"	"Cheadle Lake"	9943	98	24	414.291666666667	4	6	90	2.5	44.5172866	-122.8906417
"932"	"Summer"	"linn"	"Oak Creek Greenbelt Trail"	3824	69	5	764.8	1	10	89	4	44.5992674	-123.1185135
"933"	"Summer"	"linn"	"Riverfront Park (Linn Co.)"	591	55	5	118.2	18.5	15.5	66	9	44.2722465	-123.1739044
"934"	"Summer"	"linn"	"Simpson Park"	2634	80	34	77.4705882352941	28	8	64	10	44.6461302	-123.0736621
"935"	"Summer"	"linn"	"Talking Water Gardens"	30529	114	113	270.16814159292	6	2	92	1	44.6444396	-123.0718371
"936"	"Summer"	"linn"	"William L. Finley NWR--Snag Boat Bend Wildlife Area"	12299	105	41	299.975609756098	5	5	90	2.5	44.4257811	-123.2115311
"937"	"Summer"	"malheur"	"Antelope Reservoir"	19926	114	28	711.642857142857	1	1	98	1	42.9043251	-117.2354507
"938"	"Summer"	"malheur"	"Beulah Reservoir"	7260	107	17	427.058823529412	2	2	96	2	43.9293696	-118.1549978
"939"	"Summer"	"malheur"	"Bully Creek Campground"	1399	57	10	139.9	10	12.5	77.5	10	44.0244843	-117.4028108
"940"	"Summer"	"malheur"	"Bully Creek Reservoir"	1369	83	8	171.125	9	3	88	5	44.0305928	-117.4175835
"941"	"Summer"	"malheur"	"Chukar Park"	1165	80	19	61.3157894736842	16	5.5	78.5	9	43.8036879	-118.1552741
"942"	"Summer"	"malheur"	"Lake Owyhee State Park"	1108	81	9	123.111111111111	11	4	85	6	43.6191014	-117.2430426
"943"	"Summer"	"malheur"	"Malheur Reservoir"	2840	80	8	355	3	5.5	91.5	3	44.3628877	-117.6931
"944"	"Summer"	"malheur"	"Ontario Sewage Ponds (restricted access)"	4133	65	13	317.923076923077	4	7	89	4	44.0417458	-117.0024526
"945"	"Summer"	"malheur"	"Owyhee River--Three Forks"	716	60	7	102.285714285714	12	9	79	8	42.543411	-117.1595764
"946"	"Summer"	"malheur"	"Pole Creek Reservoir"	899	59	5	179.8	7	10	83	7	44.2523497	-117.56001
"947"	"Summer"	"marion"	"Ankeny NWR"	42104	161	90	467.822222222222	7	2	91	2	44.7842	-123.0767
"948"	"Summer"	"marion"	"Ankeny NWR--Eagle Marsh"	64009	141	192	333.380208333333	8	3	89	3	44.7967032	-123.0813789
"949"	"Summer"	"marion"	"Ankeny NWR--Pintail Marsh"	278835	167	391	713.132992327366	4	1	95	1	44.7762488	-123.0898891
"950"	"Summer"	"marion"	"Ankeny NWR--Pintail and Egret Marsh--Boardwalk and Blind"	4632	98	31	149.41935483871	22	10	68	10	44.781896	-123.0786324
"951"	"Summer"	"marion"	"Cascade Hwy. ponds (west of Oregon Garden fence)"	1385	60	1	1385	1	29	70	9	44.9953515	-122.7959812
"952"	"Summer"	"marion"	"Cascades Gateway City Park"	20737	84	23	901.608695652174	2	15	83	5	44.9127602	-122.9909992
"953"	"Summer"	"marion"	"Keizer Rapids Park"	10461	96	41	255.146341463415	14	11	75	8	44.990908	-123.057667
"954"	"Summer"	"marion"	"Minto-Brown Island Park"	49722	138	157	316.700636942675	9	4	87	4	44.924703	-123.0618095
"955"	"Summer"	"marion"	"St. Louis Rd.--ponds"	12208	86	24	508.666666666667	6	13.5	80.5	6	45.1150228	-122.9347839
"956"	"Summer"	"marion"	"Willamette Mission SP"	14398	108	58	248.241379310345	15	6.5	78.5	7	45.0792786	-123.0459309
"957"	"Summer"	"morrow"	"Boardman Marina and RV Park"	7326	96	47	155.872340425532	8	4	88	6	45.8446728	-119.7066665
"958"	"Summer"	"morrow"	"Boardman Sewage Ponds"	5878	66	31	189.612903225806	6	6	88	6	45.8474044	-119.6485174
"959"	"Summer"	"morrow"	"Irrigon Marina Park"	1986	46	8	248.25	2	9.5	88.5	4	45.9008315	-119.4925565
"960"	"Summer"	"morrow"	"Irrigon Wildlife Viewing Area"	2294	92	14	163.857142857143	7	5	88	6	45.9056513	-119.4445395
"961"	"Summer"	"morrow"	"Paterson Ferry Rd."	2439	31	10	243.9	3	13	84	8	45.9156773	-119.5584154
"962"	"Summer"	"morrow"	"Threemile Canyon Road and Ponds"	1401	49	11	127.363636363636	9	8	83	9	45.801623	-119.953362
"963"	"Summer"	"morrow"	"Tower Rd. Ponds"	1066	46	14	76.1428571428571	11	9.5	79.5	10	45.75073	-119.83194
"964"	"Summer"	"morrow"	"Umatilla NWR (Oregon)"	45483	141	56	812.196428571429	1	1	98	1	45.9049415	-119.5731354
"965"	"Summer"	"morrow"	"Umatilla NWR--McCormack Slough"	7497	102	32	234.28125	4	2	94	2	45.8918422	-119.5853019
"966"	"Summer"	"morrow"	"Willow Creek Reservoir (Morrow Co.)"	4572	99	21	217.714285714286	5	3	92	3	45.3427134	-119.5435904
"967"	"Summer"	"multnomah"	"Broughton Beach"	201305	148	330	610.015151515152	14	6.5	79.5	4.5	45.6003622	-122.6152539
"968"	"Summer"	"multnomah"	"Delta Park West--Columbia Slough Trail"	25027	112	29	863	8	24.5	67.5	9	45.5952502	-122.7029564
"969"	"Summer"	"multnomah"	"Heron Lakes Golf Club--Force Lake"	140279	141	344	407.787790697674	24	8	68	7.5	45.604911	-122.6953554
"970"	"Summer"	"multnomah"	"NE Sundial Rd.--Company Lake"	44802	131	97	461.876288659794	21	15	64	10	45.5615042	-122.40696
"971"	"Summer"	"multnomah"	"Sandy River Mouth--West Bank"	47587	140	63	755.349206349206	11	9.5	79.5	4.5	45.5644545	-122.3985904
"972"	"Summer"	"multnomah"	"Sauvie Island--JL Access Rd."	34347	140	48	715.5625	12	9.5	78.5	6	45.723516	-122.7821719
"973"	"Summer"	"multnomah"	"Sauvie Island--Oak Island (Multnomah Co.)"	119158	172	207	575.642512077295	16	1	83	3	45.7144802	-122.8207541
"974"	"Summer"	"multnomah"	"Sauvie Island--Sturgeon Lake J2 Viewpoint"	65606	139	45	1457.91111111111	3	11	86	2	45.72045	-122.791618
"975"	"Summer"	"multnomah"	"Smith and Bybee Lakes Wetlands Natural Area"	264947	163	209	1267.68899521531	4	3	93	1	45.6203	-122.7456
"976"	"Summer"	"multnomah"	"Smith and Bybee Lakes--Wetland Interlakes Trail"	188150	166	517	363.926499032882	30	2	68	7.5	45.616676	-122.7266407
"977"	"Summer"	"polk"	"Baskett Slough NWR"	50988	155	146	349.232876712329	9	1	90	3	44.9614021	-123.257246
"978"	"Summer"	"polk"	"Baskett Slough NWR--Mofitti Marsh"	20389	123	48	424.770833333333	6	3	91	1.5	44.9767375	-123.2665345
"979"	"Summer"	"polk"	"Baskett Slough NWR--Morgan Lake"	41264	146	112	368.428571428571	7	2	91	1.5	44.9814388	-123.2613867
"980"	"Summer"	"polk"	"Baskett Slough NWR--Parvipes Marsh"	4777	95	27	176.925925925926	18	10	72	10	44.968191	-123.2679212
"981"	"Summer"	"polk"	"Baskett Slough NWR--South Slough transect path"	24605	106	80	307.5625	11	5	84	5	44.9562801	-123.2571548
"982"	"Summer"	"polk"	"Fishback Hill"	5871	89	9	652.333333333333	2	11	87	4	44.8382822	-123.2991743
"983"	"Summer"	"polk"	"Luckiamute SNA North unit (general, use more specific location if possible)"	8782	104	39	225.179487179487	15	6	79	7	44.741505	-123.1529274
"984"	"Summer"	"polk"	"Luckiamute SNA North--Luckiamute Landing Greenway Tract (gallery forest and restoration)"	9530	97	44	216.590909090909	17	8	75	9	44.7303046	-123.1517223
"985"	"Summer"	"polk"	"Monmouth Sewage Ponds (restricted access)"	6433	72	15	428.866666666667	5	19.5	75.5	8	44.8570857	-123.2194376
"986"	"Summer"	"polk"	"Salemtowne Retirement Community Campus"	5583	79	12	465.25	3	14	83	6	44.9770562	-123.068338
"987"	"Summer"	"sherman"	"Biggs--Rufus Frontage Rd. Ponds"	1146	66	27	42.4444444444444	15	4	81	10	45.6813591	-120.7830334
"988"	"Summer"	"sherman"	"Cottonwood Canyon SP (Sherman Co.)"	1930	83	45	42.8888888888889	14	2	84	7.5	45.4783087	-120.4681778
"989"	"Summer"	"sherman"	"Cottonwood Canyon SP--Lone Tree Campground"	1784	79	38	46.9473684210526	13	3	84	7.5	45.4828524	-120.4626095
"990"	"Summer"	"sherman"	"Deschutes River State Recreation Area"	14433	127	132	109.340909090909	4	1	95	1	45.6306103	-120.9078884
"991"	"Summer"	"sherman"	"John Day Dam--Boat Ramp"	7864	56	46	170.95652173913	1	6	93	2.5	45.7040964	-120.7229555
"992"	"Summer"	"sherman"	"John Day Dam--Spillway Area"	7769	60	47	165.297872340426	2	5	93	2.5	45.7101351	-120.6945992
"993"	"Summer"	"sherman"	"Le Page Park"	1416	52	24	59	7	7	86	4	45.7288945	-120.651485
"994"	"Summer"	"sherman"	"Macks Canyon"	306	47	5	61.2	6	9	85	5.5	45.388957	-120.8755195
"995"	"Summer"	"sherman"	"Rockbeach Ln."	1767	27	11	160.636363636364	3	15	82	9	45.6944531	-120.7452607
"996"	"Summer"	"sherman"	"Wasco Sewage Ponds"	1504	45	23	65.3913043478261	5	10	85	5.5	45.5977322	-120.7061398
"997"	"Summer"	"tillamook"	"Bayocean Spit"	22186	152	55	403.381818181818	15	4	81	3.5	45.553569	-123.9435911
"998"	"Summer"	"tillamook"	"Bayocean Spit--bay (east) side"	101221	175	192	527.192708333333	12	2	86	1	45.5217439	-123.9484406
"999"	"Summer"	"tillamook"	"Bayocean Spit--ocean (west) side"	28977	120	94	308.265957446808	23	11	66	9	45.5231871	-123.954277
"1000"	"Summer"	"tillamook"	"Nehalem Bay SP"	90761	202	239	379.753138075314	18	1	81	3.5	45.6883197	-123.9372826
"1001"	"Summer"	"tillamook"	"Nehalem Bay SP--Boat Ramp"	39289	131	117	335.803418803419	21	8	71	7	45.68955	-123.93382
"1002"	"Summer"	"tillamook"	"Nehalem River--dike trail"	22403	101	24	933.458333333333	2	21.5	76.5	5	45.7163095	-123.8905317
"1003"	"Summer"	"tillamook"	"Nehalem Sewage Ponds"	74816	129	110	680.145454545455	7	9	84	2	45.7161882	-123.8876724
"1004"	"Summer"	"tillamook"	"Tillamook Bay--Barview Jetty"	94405	132	273	345.805860805861	20	7	73	6	45.56952	-123.949414
"1005"	"Summer"	"tillamook"	"Tohl Ave. Dike Trail"	7076	103	13	544.307692307692	11	19	70	8	45.71071	-123.9047776
"1006"	"Summer"	"umatilla"	"Cold Springs NWR"	114355	166	94	1216.54255319149	1	1	98	1	45.8502011	-119.1532407
"1007"	"Summer"	"umatilla"	"Hat Rock SP"	3495	87	13	268.846153846154	7	8	85	6	45.9162882	-119.1631222
"1008"	"Summer"	"umatilla"	"McKay Creek NWR"	18113	150	37	489.540540540541	5	2	93	2.5	45.5944377	-118.7966709
"1009"	"Summer"	"umatilla"	"McKay Creek NWR--McKay Reservoir"	3393	105	29	117	15	6	79	10	45.5902094	-118.7934837
"1010"	"Summer"	"umatilla"	"McNary Dam (OR)"	3745	83	26	144.038461538462	11	9	80	8.5	45.932289	-119.3023288
"1011"	"Summer"	"umatilla"	"McNary Dam--Nature Trail"	6184	106	44	140.545454545455	12	5	83	7	45.9284683	-119.3115234
"1012"	"Summer"	"umatilla"	"McNary Wildlife Nature Area"	27012	137	53	509.660377358491	4	3	93	2.5	45.9286872	-119.3130684
"1013"	"Summer"	"umatilla"	"River Parkway"	3272	74	20	163.6	10	10	80	8.5	45.6780859	-118.7662089
"1014"	"Summer"	"umatilla"	"Umatilla Marina Park"	20333	68	21	968.238095238095	2	12	86	5	45.9239464	-119.3308032
"1015"	"Summer"	"umatilla"	"Warehouse Beach Recreation Area"	12530	121	28	447.5	6	4	90	4	45.9212418	-119.1412541
"1016"	"Summer"	"union"	"La Grande Sewage Ponds"	182497	153	99	1843.40404040404	1	2	97	1.5	45.2869651	-118.0295563
"1017"	"Summer"	"union"	"Ladd Marsh WMA"	9706	131	63	154.063492063492	14	5	81	8	45.2585762	-118.0359077
"1018"	"Summer"	"union"	"Ladd Marsh WMA--Peach Rd."	22750	130	60	379.166666666667	5	6	89	4	45.2491806	-117.9520941
"1019"	"Summer"	"union"	"Ladd Marsh WMA--Schoolhouse Pond"	35681	139	43	829.790697674419	3	4	93	3	45.270481	-117.9520051
"1020"	"Summer"	"union"	"Morgan Lake"	7582	140	37	204.918918918919	11	3	86	6	45.2999306	-118.1369305
"1021"	"Summer"	"union"	"Rhinehart Canyon"	8025	127	56	143.303571428571	16	7	77	10	45.5152488	-117.9260445
"1022"	"Summer"	"union"	"Thief Valley Reservoir (Union Co.)"	99098	182	90	1101.08888888889	2	1	97	1.5	45.0229344	-117.785368
"1023"	"Summer"	"union"	"Union Co. Fairgrounds Pond"	9916	112	15	661.066666666667	4	8	88	5	45.3455884	-118.1084073
"1024"	"Summer"	"union"	"Wilkinson Ln."	4553	82	16	284.5625	6	14.5	79.5	9	45.275472	-117.943449
"1025"	"Summer"	"union"	"Wolf Creek Reservoir"	2122	103	8	265.25	8	9	83	7	45.0572407	-118.0249023
"1026"	"Summer"	"wallowa"	"Enterprise WMA"	12717	124	66	192.681818181818	4	1	95	2	45.4193591	-117.3054886
